"112年03月20日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1441","大東","0.00","110","-","1.19","111/3",
"1442","名軒","4.83","111","18.81","2.00","111/4",
"1443","立益物流","0.00","110","10.16","2.39","111/3",
"1444","力麗","2.91","110","7.86","0.87","111/3",
"1445","大宇","0.61","111","-","1.34","111/3",
"1446","宏和","0.94","110","-","2.98","111/3",
"1447","力鵬","0.00","110","27.41","0.68","111/3",
"1449","佳和","0.00","110","9.74","0.77","111/3",
"1451","年興","8.73","111","11.12","0.62","111/4",
"1452","宏益","4.47","111","18.45","0.88","111/4",
"1453","大將","2.01","110","16.74","1.12","111/3",
"1454","台富","1.98","111","48.46","0.96","111/4",
"1455","集盛","0.93","111","-","0.86","111/4",
"1456","怡華","9.90","110","-","0.93","111/4",
"1457","宜進","5.35","111","4.12","0.81","111/4",
"1459","聯發","2.26","110","-","1.00","111/4",
"1460","宏遠","0.00","110","-","0.76","111/3",
"1463","強盛","2.82","110","37.37","1.07","111/3",
"1464","得力","1.71","110","15.37","1.09","111/4",
"1465","偉全","2.11","110","14.34","0.87","111/3",
"1466","聚隆","8.51","110","33.57","0.79","111/3",
"1467","南緯","0.00","110","39.00","0.87","111/3",
"1468","昶和","0.00","110","16.05","1.87","111/3",
"1470","大統新創","4.16","110","33.19","1.70","111/3",
"1471","首利","0.00","110","-","1.21","111/3",
"1472","三洋實業","0.00","110","-","1.00","111/3",
"1473","台南","0.41","110","14.88","0.99","111/3",
"1474","弘裕","4.10","110","15.44","0.73","111/3",
"1475","業旺","0.87","111","12.36","3.77","111/4",
"1476","儒鴻","3.73","111","18.40","4.97","111/4",
"1477","聚陽","6.52","111","15.31","3.50","111/4",
"1503","士電","2.45","111","21.11","1.51","111/4",
"1504","東元","3.77","110","21.86","0.94","111/4",
"1506","正道","0.00","110","61.47","2.50","111/4",
"1512","瑞利","0.00","110","-","12.72","111/3",
"1513","中興電","3.54","111","18.96","3.52","111/4",
"1514","亞力","3.27","111","18.51","2.46","111/4",
"1515","力山","10.24","110","-","1.53","111/4",
"1516","川飛","6.18","111","15.00","1.62","111/4",
"1517","利奇","4.02","110","7.80","1.10","111/4",
"1519","華城","3.47","111","22.43","4.54","111/4",
"1521","大億","1.89","111","24.57","1.58","111/3",
"1522","堤維西","1.71","110","10.73","1.13","111/4",
"1524","耿鼎","3.89","111","12.60","1.68","111/4",
"1525","江申","3.29","111","14.50","1.01","111/3",
"1526","日馳","6.08","110","6.64","1.79","111/4",
"1527","鑽全","5.59","111","7.73","1.29","111/3",
"1528","恩德","0.97","111","12.72","0.83","111/4",
"1529","樂事綠能","2.00","111","67.63","2.38","111/3",
"1530","亞崴","5.02","111","8.53","0.95","111/3",
"1531","高林股","4.98","110","10.89","0.68","111/3",
"1532","勤美","5.94","110","16.59","1.04","111/4",
"1533","車王電","0.59","110","67.11","1.90","111/3",
"1535","中宇","6.04","111","11.81","1.75","111/4",
"1536","和大","1.93","110","31.84","2.24","111/4",
"1537","廣隆","4.96","110","12.65","2.68","111/3",
"1538","正峰","0.00","110","-","4.21","111/3",
"1539","巨庭","2.65","110","4.62","1.16","111/3",
"1540","喬福","1.73","110","14.22","1.08","111/3",
"1541","錩泰","2.92","111","5.75","1.35","111/3",
"1558","伸興","4.91","111","14.62","1.34","111/3",
"1560","中砂","2.49","110","12.96","2.81","111/4",
"1568","倉佑","1.29","110","14.38","1.48","111/3",
"1582","信錦","8.83","110","20.00","1.34","111/4",
"1583","程泰","3.83","110","10.71","1.41","111/3",
"1587","吉茂","4.31","110","11.60","1.14","111/3",
"1589","永冠-KY","0.82","110","-","0.95","111/3",
"1590","亞德客-KY","1.17","111","38.08","5.88","111/4",
"1597","直得","2.60","111","19.37","2.77","111/4",
"1598","岱宇","5.36","110","-","1.55","111/3",
"1603","華電","1.68","110","14.56","0.82","111/3",
"1604","聲寶","5.59","111","14.75","1.21","111/4",
"1605","華新","3.48","111","9.96","1.56","111/4",
"1608","華榮","2.74","111","-","0.89","111/4",
"1609","大亞","3.77","110","20.32","1.62","111/4",
"1611","中電","1.88","111","16.84","1.23","111/3",
"1612","宏泰","15.09","110","2.40","0.85","111/3",
"1614","三洋電","2.72","111","32.26","1.71","111/4",
"1615","大山","8.68","110","11.94","2.03","111/3",
"1616","億泰","0.00","110","-","1.01","111/3",
"1617","榮星","1.99","111","23.89","1.11","111/3",
"1618","合機","3.31","110","13.02","0.69","111/3",
"1626","艾美特-KY","0.00","110","5.66","0.83","111/4",
"1701","中化","3.08","111","14.66","1.07","111/3",
"1702","南僑","4.28","111","20.66","1.22","111/4",
"1707","葡萄王","3.99","111","17.58","2.68","111/4",
"1708","東鹼","4.78","110","6.94","1.44","111/3",
"1709","和益","7.19","111","11.13","1.54","111/3",
"1710","東聯","1.06","111","472.50","1.38","111/4",
"1711","永光","2.72","110","25.14","1.21","111/3",
"1712","興農","7.73","111","9.23","1.77","111/4",
"1713","國化","3.50","111","15.11","1.67","111/4",
"1714","和桐","4.79","110","23.68","0.73","111/4",
"1717","長興","3.79","111","14.26","1.51","111/4",
"1718","中纖","0.00","110","-","0.51","111/4",
"1720","生達","4.66","111","11.75","2.02","111/4",
"1721","三晃","0.71","111","21.12","1.08","111/3",
"1722","台肥","4.48","111","20.51","1.03","111/4",
"1723","中碳","4.46","111","15.26","3.25","111/4",
"1725","元禎","5.91","110","12.02","0.94","111/3",
"1726","永記","4.85","110","14.33","1.22","111/4",
"1727","中華化","3.08","111","23.38","1.79","111/4",
"1730","花仙子","5.35","111","13.99","1.96","111/4",
"1731","美吾華","5.63","111","16.02","1.30","111/4",
"1732","毛寶","1.26","110","89.52","2.42","111/3",
"1733","五鼎","5.46","111","14.09","1.41","111/4",
"1734","杏輝","0.66","110","25.81","1.75","111/3",
"1735","日勝化","3.31","111","43.14","1.00","111/4",
"1736","喬山","0.75","110","46.69","2.12","111/4",
"1737","臺鹽","4.49","111","15.68","1.02","111/4",
"1752","南光","4.12","111","16.03","2.34","111/4",
"1760","寶齡富錦","0.92","110","51.25","6.66","111/3",
"1762","中化生","1.83","111","11.32","1.78","111/3",
"1773","勝一","3.05","111","16.16","3.67","111/4",
"1776","展宇","3.58","111","167.50","1.16","111/3",
"1783","和康生","1.87","110","37.34","3.29","111/3",
"1786","科妍","2.07","110","32.93","3.09","111/3",
"1789","神隆","1.41","111","56.89","1.94","111/4",
"1795","美時","1.39","111","21.55","4.70","111/4",
"1802","台玻","8.97","110","-","1.22","111/4",
"1805","寶徠","0.00","110","-","1.87","111/3",
"1806","冠軍","11.09","110","150.33","0.62","111/3",
"1808","潤隆","0.88","111","194.57","5.10","111/4",
"1809","中釉","1.83","110","22.38","0.76","111/3",
"1810","和成","1.13","110","34.13","0.83","111/4",
"1817","凱撒衛","5.95","111","9.59","1.40","111/4",
"1903","士紙","0.00","110","52.65","2.15","111/4",
"1904","正隆","4.01","111","12.09","1.07","111/4",
"1905","華紙","2.55","110","39.27","1.11","111/4",
"1906","寶隆","3.01","111","5.87","0.51","111/4",
"1907","永豐餘","5.71","110","20.04","0.80","111/4",
"1909","榮成","1.48","111","-","0.93","111/4",
"2002","中鋼","3.21","111","26.67","1.49","111/4",
"2006","東和鋼鐵","5.68","111","11.26","1.56","111/4",
"2007","燁興","0.00","110","-","0.89","111/4",
"2008","高興昌","2.58","111","34.64","1.38","111/4",
"2009","第一銅","1.17","111","62.18","2.72","111/4",
"2010","春源","3.79","111","16.68","0.92","111/4",
"2012","春雨","6.16","111","12.62","1.58","111/4",
"2013","中鋼構","2.91","111","24.38","2.23","111/4",
"2014","中鴻","1.31","111","-","2.24","111/4",
"2015","豐興","5.49","111","13.79","1.94","111/4",
"2017","官田鋼","6.54","110","16.83","1.38","111/3",
"2020","美亞","4.26","111","19.54","1.63","111/4",
"2022","聚亨","0.00","110","-","1.14","111/3",
"2023","燁輝","6.37","110","38.29","0.98","111/4",
"2024","志聯","1.80","111","40.42","1.59","111/4",
"2025","千興","0.00","110","2.07","1.18","111/3",
"2027","大成鋼","9.73","111","6.72","1.28","111/4",
"2028","威致","8.93","110","12.12","2.09","111/4",
"2029","盛餘","4.10","111","15.99","0.83","111/4",
"2030","彰源","6.42","111","8.84","1.25","111/4",
"2031","新光鋼","8.70","110","37.40","1.58","111/4",
"2032","新鋼","5.97","110","68.10","1.51","111/4",
"2033","佳大","1.30","110","-","1.21","111/4",
"2034","允強","5.16","111","25.04","1.24","111/4",
"2038","海光","6.76","110","12.54","1.12","111/3",
"2049","上銀","2.17","111","19.98","2.58","111/4",
"2059","川湖","5.42","111","8.67","2.25","111/4",
"2062","橋椿","4.41","111","6.17","0.62","111/4",
"2069","運錩","10.95","110","7.34","0.79","111/3",
"2101","南港","0.00","110","-","2.85","111/3",
"2102","泰豐","0.00","110","-","1.93","111/3",
"2103","台橡","3.93","111","12.71","1.22","111/4",
"2104","國際中橡","1.01","110","28.29","0.57","111/4",
"2105","正新","4.11","111","22.25","1.32","111/4",
"2106","建大","3.29","111","82.03","1.42","111/4",
"2107","厚生","5.50","110","10.33","0.62","111/4",
"2108","南帝","4.69","111","17.62","1.46","111/4",
"2109","華豐","6.92","110","13.76","1.26","111/4",
"2114","鑫永銓","7.07","110","17.34","2.68","111/3",
"2115","六暉-KY","4.11","111","13.88","1.04","111/4",
"2201","裕隆","1.32","111","-","1.56","111/4",
"2204","中華","6.84","111","-","0.91","111/3",
"2206","三陽工業","3.35","110","9.86","1.72","111/4",
"2207","和泰車","0.37","111","-","7.75","111/4",
"2208","台船","0.00","110","-","2.06","111/4",
"2211","長榮鋼","8.90","111","9.04","1.08","111/4",
"2227","裕日車","4.68","110","24.07","3.02","111/4",
"2228","劍麟","2.41","110","13.90","1.51","111/4",
"2231","為升","1.71","111","34.79","5.35","111/4",
"2233","宇隆","5.07","110","10.18","1.91","111/3",
"2236","百達-KY","11.67","110","30.35","1.59","111/3",
"2239","英利-KY","3.59","110","41.00","0.75","111/3",
"2241","艾姆勒","0.00","110","-","2.22","111/4",
"2243","宏旭-KY","0.00","110","-","1.95","111/3",
"2247","汎德永業","5.02","110","13.70","1.63","111/3",
"2250","IKKA-KY","4.45","110","21.48","1.33","111/3",
"2301","光寶科","6.45","111","11.35","1.97","111/4",
"2302","麗正","3.03","110","19.41","1.80","111/3",
"2303","聯電","6.77","111","7.63","1.99","111/4",
"2305","全友","0.00","110","413.33","2.30","111/4",
"2308","台達電","3.42","111","22.85","4.00","111/4",
"2312","金寶","2.32","111","18.77","1.07","111/4",
"2313","華通","6.09","111","6.60","1.36","111/4",
"2314","台揚","0.00","110","-","4.85","111/4",
"2316","楠梓電","3.56","110","8.34","0.64","111/3",
"2317","鴻海","5.07","110","10.04","0.98","111/4",
"2321","東訊","0.00","110","154.17","8.41","111/3",
"2323","中環","1.28","110","-","0.51","111/4",
"2324","仁寶","8.33","110","14.37","0.90","111/4",
"2327","國巨","2.00","111","9.18","1.72","111/4",
"2328","廣宇","2.65","110","14.82","1.52","111/4",
"2329","華泰","5.09","110","9.97","1.48","111/4",
"2330","台積電","2.15","111","13.06","4.51","111/4",
"2331","精英","3.46","111","14.75","1.12","111/4",
"2332","友訊","1.33","111","91.94","1.11","111/4",
"2337","旺宏","5.26","111","7.08","1.21","111/4",
"2338","光罩","2.64","111","27.58","4.27","111/4",
"2340","台亞","8.05","110","45.43","1.92","111/4",
"2342","茂矽","4.84","111","11.09","2.36","111/3",
"2344","華邦電","4.10","111","7.51","1.03","111/4",
"2345","智邦","2.55","111","20.13","8.04","111/4",
"2347","聯強","5.71","111","6.49","1.41","111/4",
"2348","海悅","12.01","110","8.48","1.74","111/3",
"2349","錸德","0.00","110","-","0.96","111/3",
"2351","順德","2.56","111","24.22","3.44","111/4",
"2352","佳世達","6.61","111","7.20","1.46","111/4",
"2353","宏碁","8.43","110","16.20","1.23","111/4",
"2354","鴻準","3.02","111","17.55","0.73","111/4",
"2355","敬鵬","2.84","111","23.96","0.75","111/4",
"2356","英業達","5.25","111","16.70","1.72","111/4",
"2357","華碩","5.64","111","13.45","0.93","111/4",
"2358","廷鑫","1.83","110","20.77","1.02","111/3",
"2359","所羅門","2.75","110","10.12","1.14","111/3",
"2360","致茂","4.85","111","13.69","3.27","111/4",
"2362","藍天","7.00","110","21.28","0.42","111/4",
"2363","矽統","5.33","111","28.85","0.92","111/4",
"2364","倫飛","0.93","110","34.41","8.01","111/3",
"2365","昆盈","1.95","111","29.29","0.78","111/3",
"2367","燿華","0.00","110","29.19","1.13","111/4",
"2368","金像電","3.88","111","9.61","3.06","111/4",
"2369","菱生","2.01","111","27.09","0.98","111/4",
"2371","大同","0.00","110","7.98","1.46","111/4",
"2373","震旦行","5.95","111","13.28","2.42","111/3",
"2374","佳能","4.98","110","42.77","0.93","111/4",
"2375","凱美","2.61","110","10.58","0.91","111/3",
"2376","技嘉","10.00","110","11.66","2.12","111/4",
"2377","微星","4.70","111","11.92","2.45","111/4",
"2379","瑞昱","6.90","110","12.39","4.29","111/4",
"2380","虹光","0.00","110","-","1.94","111/3",
"2382","廣達","7.93","110","11.08","1.90","111/4",
"2383","台光電","4.99","111","11.19","2.57","111/4",
"2385","群光","8.21","111","8.93","1.83","111/4",
"2387","精元","7.13","110","6.18","0.93","111/3",
"2388","威盛","1.09","110","-","3.51","111/4",
"2390","云辰","8.10","110","-","0.86","111/3",
"2392","正崴","3.85","110","12.42","0.77","111/4",
"2393","億光","6.37","111","14.12","0.95","111/4",
"2395","研華","3.07","111","25.89","6.36","111/4",
"2397","友通","5.71","111","15.18","2.47","111/4",
"2399","映泰","7.32","110","20.50","1.28","111/3",
"2401","凌陽","7.92","110","68.24","1.60","111/4",
"2402","毅嘉","4.51","111","18.46","1.09","111/4",
"2404","漢唐","5.55","110","11.70","4.69","111/3",
"2405","輔信","0.00","110","16.42","1.13","111/3",
"2406","國碩","0.00","110","-","1.63","111/3",
"2408","南亞科","3.60","111","12.54","1.01","111/4",
"2409","友達","4.44","111","-","0.75","111/4",
"2412","中華電","3.95","111","25.32","2.42","111/4",
"2413","環科","0.00","110","19.67","2.33","111/3",
"2414","精技","8.22","110","10.23","1.84","111/3",
"2415","錩新","8.68","110","2,420.00","1.33","111/4",
"2417","圓剛","0.66","110","81.79","1.06","111/3",
"2419","仲琦","5.50","111","18.17","1.65","111/4",
"2420","新巨","8.09","111","9.76","1.80","111/4",
"2421","建準","5.46","111","10.97","2.30","111/4",
"2423","固緯","6.61","111","10.88","1.67","111/4",
"2424","隴華","0.00","110","-","4.05","111/3",
"2425","承啟","1.85","110","8.21","1.55","111/3",
"2426","鼎元","5.56","110","-","1.37","111/4",
"2427","三商電","2.61","111","12.88","1.02","111/4",
"2428","興勤","4.50","110","11.48","2.05","111/3",
"2429","銘旺科","0.00","110","-","2.60","111/3",
"2430","燦坤","8.15","111","9.67","1.21","111/4",
"2431","聯昌","4.46","110","-","0.78","111/3",
"2433","互盛電","6.94","111","13.45","1.89","111/3",
"2434","統懋","0.00","110","-","2.22","111/4",
"2436","偉詮電","2.35","111","61.45","2.86","111/4",
"2438","翔耀","0.00","110","-","1.81","111/3",
"2439","美律","5.21","111","12.92","1.53","111/4",
"2440","太空梭","0.00","110","-","1.11","111/3",
"2441","超豐","6.79","111","9.82","1.48","111/4",
"2442","新美齊","1.14","111","26.52","0.97","111/4",
"2443","昶虹","0.00","110","-","1.37","111/3",
"2444","兆勁","0.00","110","16.26","1.78","111/3",
"2449","京元電子","7.06","111","8.86","1.68","111/4",
"2450","神腦","6.46","111","13.35","1.39","111/4",
"2451","創見","7.82","111","12.52","1.57","111/4",
"2453","凌群","2.89","110","27.49","3.39","111/3",
"2454","聯發科","9.87","111","10.37","2.78","111/4",
"2455","全新","4.35","110","31.15","5.51","111/4",
"2457","飛宏","0.00","110","313.16","3.59","111/4",
"2458","義隆","5.85","111","13.56","3.28","111/4",
"2459","敦吉","6.24","110","10.43","1.16","111/3",
"2460","建通","1.61","110","-","1.28","111/3",
"2461","光群雷","8.56","110","14.13","1.12","111/3",
"2462","良得電","1.88","110","45.71","1.75","111/3",
"2464","盟立","4.82","111","14.20","1.69","111/4",
"2465","麗臺","5.04","110","-","4.59","111/4",
"2466","冠西電","0.00","110","44.61","2.79","111/3",
"2467","志聖","7.33","111","10.70","2.41","111/4",
"2468","華經","1.55","110","30.71","1.54","111/3",
"2471","資通","4.68","110","14.07","2.77","111/3",
"2472","立隆電","4.73","110","8.51","1.66","111/3",
"2474","可成","5.46","110","12.25","0.81","111/4",
"2476","鉅祥","4.27","111","11.85","1.77","111/4",
"2477","美隆電","7.35","110","25.50","0.77","111/3",
"2478","大毅","8.55","110","10.86","1.04","111/4",
"2480","敦陽科","6.52","111","13.89","3.27","111/4",
"2481","強茂","4.23","111","15.43","1.99","111/4",
"2482","連宇","2.69","111","25.14","3.91","111/3",
"2483","百容","3.82","111","16.98","1.09","111/4",
"2484","希華","5.90","111","7.74","1.45","111/4",
"2485","兆赫","0.00","110","-","0.95","111/4",
"2486","一詮","1.42","111","60.00","1.53","111/4",
"2488","漢平","8.20","111","7.90","1.05","111/4",
"2489","瑞軒","12.25","110","-","0.60","111/4",
"2491","吉祥全","0.85","110","-","1.26","111/3",
"2492","華新科","4.79","110","27.68","1.03","111/4",
"2493","揚博","5.13","110","11.10","2.38","111/3",
"2495","普安","2.72","111","28.27","1.46","111/4",
"2496","卓越","6.47","111","13.97","1.22","111/3",
"2497","怡利電","0.00","110","26.91","4.55","111/4",
"2498","宏達電","0.00","110","-","2.05","111/4",
"2501","國建","3.57","110","16.15","0.79","111/4",
"2504","國產","7.18","111","7.93","1.41","111/4",
"2505","國揚","5.49","110","14.22","0.73","111/4",
"2506","太設","3.25","111","5.81","0.46","111/4",
"2509","全坤建","0.00","110","-","0.79","111/4",
"2511","太子","4.35","111","12.64","0.73","111/4",
"2514","龍邦","0.00","110","19.38","0.59","111/3",
"2515","中工","5.77","111","17.00","0.62","111/4",
"2516","新建","0.00","110","-","0.81","111/4",
"2520","冠德","6.08","111","6.68","0.84","111/4",
"2524","京城","0.00","110","11.57","0.72","111/3",
"2527","宏璟","4.61","111","9.86","0.65","111/3",
"2528","皇普","2.54","111","31.19","1.45","111/4",
"2530","華建","0.00","110","32.59","1.44","111/4",
"2534","宏盛","5.06","110","9.67","0.81","111/3",
"2535","達欣工","7.49","111","9.13","1.18","111/4",
"2536","宏普","0.00","110","-","0.67","111/4",
"2537","聯上發","13.39","110","25.85","0.49","111/4",
"2538","基泰","4.00","110","18.12","0.92","111/3",
"2539","櫻花建","5.03","111","17.46","2.64","111/4",
"2540","愛山林","12.63","110","45.03","3.26","111/4",
"2542","興富發","12.31","110","18.09","1.52","111/4",
"2543","皇昌","0.00","110","8.95","0.83","111/4",
"2545","皇翔","14.11","110","7.72","1.20","111/4",
"2546","根基","7.01","111","7.15","1.79","111/4",
"2547","日勝生","2.19","110","114.13","0.74","111/4",
"2548","華固","8.28","110","8.48","1.30","111/4",
"2597","潤弘","8.26","111","10.86","3.43","111/4",
"2601","益航","0.00","110","70.69","0.70","111/3",
"2603","長榮","43.21","111","1.03","0.62","111/4",
"2605","新興","2.04","111","71.91","0.90","111/4",
"2606","裕民","5.38","111","10.71","1.44","111/4",
"2607","榮運","4.52","111","8.38","1.00","111/4",
"2608","嘉里大榮","4.35","110","14.27","1.54","111/4",
"2609","陽明","30.40","111","1.27","0.67","111/4",
"2610","華航","2.39","111","40.10","1.65","111/4",
"2611","志信","14.55","110","-","1.06","111/3",
"2612","中航","6.54","110","10.55","0.69","111/4",
"2613","中櫃","4.62","111","21.67","0.97","111/4",
"2614","東森","5.12","110","-","2.63","111/4",
"2615","萬海","7.18","111","2.10","0.87","111/4",
"2616","山隆","4.99","111","15.05","0.90","111/4",
"2617","台航","6.04","110","6.85","0.88","111/4",
"2618","長榮航","3.05","111","19.85","1.60","111/4",
"2630","亞航","1.83","111","245.63","1.65","111/4",
"2633","台灣高鐵","2.58","110","44.03","2.47","111/4",
"2634","漢翔","0.85","110","24.70","2.49","111/3",
"2636","台驊投控","12.77","111","4.28","1.25","111/4",
"2637","慧洋-KY","8.15","110","4.77","1.07","111/4",
"2642","宅配通","3.19","111","25.43","2.04","111/4",
"2645","長榮航太","4.41","111","20.27","2.94","111/4",
"2701","萬企","1.97","111","27.02","0.72","111/4",
"2702","華園","2.95","111","1.70","1.20","111/3",
"2704","國賓","1.42","111","11.87","0.96","111/4",
"2705","六福","0.00","110","-","0.69","111/3",
"2706","第一店","2.40","111","24.33","0.76","111/4",
"2707","晶華","4.41","110","39.63","8.25","111/4",
"2712","遠雄來","0.25","111","154.35","3.06","111/4",
"2722","夏都","2.22","111","39.13","3.13","111/4",
"2723","美食-KY","3.41","110","49.49","2.41","111/3",
"2727","王品","0.00","110","80.40","7.00","111/3",
"2731","雄獅","0.00","110","-","7.81","111/3",
"2739","寒舍","0.00","110","-","8.36","111/4",
"2748","雲品","1.46","111","41.50","4.10","111/4",
"2753","八方雲集","3.15","110","21.29","4.38","111/3",
"2801","彰銀","3.58","110","16.11","1.05","111/4",
"2809","京城銀","6.26","110","16.86","0.88","111/4",
"2812","台中銀","5.29","111","12.71","0.99","111/4",
"2816","旺旺保","6.58","110","-","0.71","111/4",
"2820","華票","6.12","110","19.09","0.90","111/4",
"2832","台產","3.62","110","11.13","0.75","111/4",
"2834","臺企銀","3.63","110","10.28","1.00","111/4",
"2836","高雄銀","4.57","110","16.33","0.94","111/4",
"2838","聯邦銀","3.93","111","16.40","0.95","111/4",
"2845","遠東銀","3.73","111","12.22","0.81","111/4",
"2849","安泰銀","5.07","110","26.67","0.86","111/4",
"2850","新產","5.16","111","7.76","1.03","111/4",
"2851","中再保","10.47","110","53.75","0.81","111/4",
"2852","第一保","4.68","111","8.28","0.61","111/4",
"2855","統一證","2.42","111","32.20","0.79","111/4",
"2867","三商壽","0.00","110","-","0.73","111/4",
"2880","華南金","5.22","110","16.89","1.58","111/4",
"2881","富邦金","6.36","110","16.42","1.36","111/4",
"2882","國泰金","8.71","110","17.40","1.09","111/4",
"2883","開發金","8.26","110","13.60","1.07","111/4",
"2884","玉山金","2.53","111","21.59","1.72","111/4",
"2885","元大金","8.26","110","12.67","1.06","111/4",
"2886","兆豐金","5.16","110","24.24","1.49","111/4",
"2887","台新金","6.90","110","13.99","1.03","111/4",
"2888","新光金","5.01","110","61.46","0.60","111/4",
"2889","國票金","9.20","110","33.78","1.17","111/4",
"2890","永豐金","5.64","110","11.39","1.18","111/4",
"2891","中信金","5.95","110","13.46","1.14","111/4",
"2892","第一金","4.68","110","16.44","1.51","111/4",
"2897","王道銀行","3.19","110","5.67","0.76","111/4",
"2901","欣欣","0.29","110","106.52","2.07","111/4",
"2903","遠百","4.81","111","16.68","1.02","111/4",
"2904","匯僑","3.65","110","17.52","1.46","111/3",
"2905","三商","7.19","110","-","1.31","111/4",
"2906","高林","2.32","110","23.31","1.16","111/3",
"2908","特力","6.18","111","24.07","1.49","111/4",
"2910","統領","1.65","110","55.00","2.22","111/4",
"2911","麗嬰房","0.00","110","-","0.93","111/3",
"2912","統一超","3.36","111","29.96","7.63","111/4",
"2913","農林","0.00","110","-","1.32","111/4",
"2915","潤泰全","3.60","111","4.88","0.75","111/4",
"2923","鼎固-KY","2.60","111","67.94","0.80","111/4",
"2929","淘帝-KY","0.00","110","21.15","0.50","111/3",
"2939","凱羿-KY","0.00","110","55.00","1.55","111/4",
"2945","三商家購","1.73","111","51.46","1.59","111/4",
"3002","歐格","1.27","111","-","0.97","111/3",
"3003","健和興","2.86","110","10.75","1.86","111/3",
"3004","豐達科","1.22","111","29.40","2.27","111/4",
"3005","神基","6.84","111","13.01","1.68","111/4",
"3006","晶豪科","2.28","111","20.60","1.87","111/4",
"3008","大立光","3.83","111","13.15","1.92","111/4",
