"112年04月11日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1438","三地開發","3.09","111","7.90","1.47","111/4",
"1439","雋揚","1.36","111","22.00","0.89","111/4",
"1440","南紡","2.06","111","24.29","1.02","111/4",
"1441","大東","0.00","110","-","1.47","111/4",
"1442","名軒","4.75","111","19.15","2.04","111/4",
"1443","立益物流","0.00","110","17.25","2.31","111/4",
"1444","力麗","2.91","110","19.81","0.90","111/4",
"1445","大宇","0.56","111","222.50","1.42","111/4",
"1446","宏和","0.64","111","-","3.00","111/4",
"1447","力鵬","0.00","110","-","0.72","111/4",
"1449","佳和","1.95","111","14.53","0.81","111/4",
"1451","年興","8.75","111","11.09","0.62","111/4",
"1452","宏益","4.49","111","18.35","0.88","111/4",
"1453","大將","1.88","111","-","1.21","111/4",
"1454","台富","1.89","111","50.77","1.01","111/4",
"1455","集盛","0.93","111","-","0.87","111/4",
"1456","怡華","9.80","110","-","0.94","111/4",
"1457","宜進","5.35","111","4.12","0.81","111/4",
"1459","聯發","2.22","110","-","1.01","111/4",
"1460","宏遠","0.00","110","256.33","0.74","111/4",
"1463","強盛","2.82","111","33.81","1.05","111/4",
"1464","得力","1.67","110","15.74","1.11","111/4",
"1465","偉全","6.01","111","15.22","0.87","111/4",
"1466","聚隆","8.55","110","-","0.81","111/4",
"1467","南緯","0.00","110","-","0.89","111/4",
"1468","昶和","0.00","110","66.30","2.05","111/4",
"1470","大統新創","2.31","111","51.18","1.72","111/4",
"1471","首利","0.00","110","-","0.79","111/4",
"1472","三洋實業","0.00","110","198.67","0.96","111/4",
"1473","台南","4.27","111","11.36","0.97","111/4",
"1474","弘裕","3.03","111","22.00","0.81","111/4",
"1475","業旺","0.87","111","12.27","3.74","111/4",
"1476","儒鴻","3.49","111","19.68","5.31","111/4",
"1477","聚陽","6.53","111","15.28","3.50","111/4",
"1503","士電","2.29","111","22.62","1.62","111/4",
"1504","東元","3.38","111","27.07","1.17","111/4",
"1506","正道","0.00","110","64.41","2.62","111/4",
"1512","瑞利","0.00","110","-","3.82","111/4",
"1513","中興電","3.24","111","20.73","3.85","111/4",
"1514","亞力","3.10","111","19.53","2.60","111/4",
"1515","力山","10.26","110","-","1.52","111/4",
"1516","川飛","6.18","111","15.00","1.62","111/4",
"1517","利奇","4.50","111","7.84","1.10","111/4",
"1519","華城","2.84","111","27.41","5.55","111/4",
"1521","大億","1.78","111","33.59","1.67","111/4",
"1522","堤維西","6.06","111","10.88","1.15","111/4",
"1524","耿鼎","3.78","111","12.97","1.73","111/4",
"1525","江申","3.09","111","18.48","1.08","111/4",
"1526","日馳","6.13","110","6.58","1.78","111/4",
"1527","鑽全","5.61","111","7.98","1.26","111/4",
"1528","恩德","0.89","111","13.89","0.90","111/4",
"1529","樂事綠能","1.86","111","93.87","2.55","111/4",
"1530","亞崴","4.98","111","8.75","0.95","111/4",
"1531","高林股","5.52","111","14.22","0.71","111/4",
"1532","勤美","3.42","111","16.40","1.03","111/4",
"1533","車王電","0.57","110","130.50","1.98","111/4",
"1535","中宇","5.95","111","11.97","1.78","111/4",
"1536","和大","2.20","111","32.65","2.30","111/4",
"1537","廣隆","6.97","111","13.36","2.71","111/4",
"1538","正峰","0.00","110","-","5.08","111/4",
"1539","巨庭","7.99","111","5.22","1.22","111/4",
"1540","喬福","3.57","111","13.23","1.04","111/4",
"1541","錩泰","2.89","111","10.03","1.45","111/4",
"1558","伸興","4.85","111","15.28","1.37","111/4",
"1560","中砂","2.37","110","13.59","2.94","111/4",
"1568","倉佑","4.50","111","15.09","1.53","111/4",
"1582","信錦","4.93","111","20.27","1.36","111/4",
"1583","程泰","4.38","111","10.69","1.45","111/4",
"1587","吉茂","4.35","111","11.50","1.13","111/4",
"1589","永冠-KY","0.73","110","-","1.08","111/4",
"1590","亞德客-KY","1.12","111","39.91","6.17","111/4",
"1597","直得","2.50","111","20.15","2.88","111/4",
"1598","岱宇","1.13","111","-","1.51","111/4",
"1603","華電","1.84","111","13.14","0.73","111/4",
"1604","聲寶","5.38","111","15.33","1.26","111/4",
"1605","華新","3.64","111","9.53","1.49","111/4",
"1608","華榮","2.63","111","-","0.93","111/4",
"1609","大亞","3.47","110","22.06","1.76","111/4",
"1611","中電","1.86","111","67.29","1.24","111/4",
"1612","宏泰","7.28","111","18.39","0.92","111/4",
"1614","三洋電","2.67","111","32.79","1.74","111/4",
"1615","大山","8.13","110","11.88","2.00","111/4",
"1616","億泰","0.00","110","87.30","1.00","111/4",
"1617","榮星","1.99","111","47.03","1.13","111/4",
"1618","合機","2.80","110","13.84","0.80","111/4",
"1626","艾美特-KY","5.29","111","5.82","0.86","111/4",
"1701","中化","3.06","111","16.24","1.05","111/4",
"1702","南僑","4.22","111","20.97","1.24","111/4",
"1707","葡萄王","3.89","111","18.04","2.75","111/4",
"1708","東鹼","7.02","111","8.83","1.49","111/4",
"1709","和益","7.07","111","11.21","1.47","111/4",
"1710","東聯","0.98","111","511.25","1.49","111/4",
"1711","永光","1.85","111","27.87","1.23","111/4",
"1712","興農","7.61","111","9.39","1.80","111/4",
"1713","國化","3.40","111","15.56","1.72","111/4",
"1714","和桐","1.09","111","24.73","0.76","111/4",
"1717","長興","3.70","111","14.59","1.54","111/4",
"1718","中纖","0.00","110","-","0.51","111/4",
"1720","生達","4.46","111","12.30","2.11","111/4",
"1721","三晃","0.70","111","43.48","1.11","111/4",
"1722","台肥","4.35","111","21.14","1.06","111/4",
"1723","中碳","4.33","111","15.74","3.35","111/4",
"1725","元禎","4.74","111","15.07","0.92","111/4",
"1726","永記","4.75","111","14.65","1.25","111/4",
"1727","中華化","3.05","111","23.65","1.81","111/4",
"1730","花仙子","5.29","111","14.14","1.99","111/4",
"1731","美吾華","5.49","111","16.43","1.33","111/4",
"1732","毛寶","1.25","110","234.17","2.47","111/4",
"1733","五鼎","5.30","111","14.51","1.45","111/4",
"1734","杏輝","3.22","111","23.21","1.78","111/4",
"1735","日勝化","3.24","111","44.14","1.03","111/4",
"1736","喬山","0.72","110","48.66","2.21","111/4",
"1737","臺鹽","4.44","111","15.87","1.04","111/4",
"1752","南光","3.87","111","17.07","2.49","111/4",
"1760","寶齡富錦","1.15","111","81.69","7.43","111/4",
"1762","中化生","1.59","111","13.61","1.99","111/4",
"1773","勝一","2.83","111","17.40","3.95","111/4",
"1776","展宇","3.57","111","64.62","1.17","111/4",
"1783","和康生","1.80","110","33.70","3.63","111/4",
"1786","科妍","2.92","111","31.96","3.00","111/4",
"1789","神隆","1.37","111","58.22","1.98","111/4",
"1795","美時","1.30","111","23.03","5.02","111/4",
"1802","台玻","9.03","110","-","1.21","111/4",
"1805","寶徠","0.00","110","-","2.02","111/4",
"1806","冠軍","11.07","110","-","0.65","111/4",
"1808","潤隆","0.82","111","208.29","5.46","111/4",
"1809","中釉","1.77","111","37.24","0.80","111/4",
"1810","和成","1.08","110","35.77","0.87","111/4",
"1817","凱撒衛","5.83","111","9.79","1.42","111/4",
"1903","士紙","0.00","110","53.40","2.18","111/4",
"1904","正隆","3.85","111","12.60","1.12","111/4",
"1905","華紙","1.82","111","40.12","1.13","111/4",
"1906","寶隆","3.19","111","5.53","0.48","111/4",
"1907","永豐餘","3.27","111","20.99","0.84","111/4",
"1909","榮成","1.43","111","-","0.96","111/4",
"2002","中鋼","3.24","111","26.41","1.47","111/4",
"2006","東和鋼鐵","6.02","111","10.62","1.47","111/4",
"2007","燁興","0.00","110","-","0.89","111/4",
"2008","高興昌","2.50","111","35.71","1.43","111/4",
"2009","第一銅","1.18","111","61.55","2.69","111/4",
"2010","春源","3.72","111","17.00","0.93","111/4",
"2012","春雨","5.65","111","13.76","1.73","111/4",
"2013","中鋼構","2.92","111","24.29","2.22","111/4",
"2014","中鴻","1.30","111","-","2.27","111/4",
"2015","豐興","5.87","111","12.92","1.82","111/4",
"2017","官田鋼","4.56","111","25.43","1.36","111/4",
"2020","美亞","4.24","111","19.67","1.64","111/4",
"2022","聚亨","0.00","110","-","1.15","111/4",
"2023","燁輝","6.39","110","38.17","0.98","111/4",
"2024","志聯","1.80","111","40.52","1.59","111/4",
"2025","千興","0.00","110","1.86","0.99","111/4",
"2027","大成鋼","9.82","111","6.66","1.27","111/4",
"2028","威致","4.75","111","11.84","2.04","111/4",
"2029","盛餘","3.92","111","16.75","0.87","111/4",
"2030","彰源","6.44","111","8.83","1.25","111/4",
"2031","新光鋼","2.22","111","36.54","1.54","111/4",
"2032","新鋼","1.02","111","67.93","1.51","111/4",
"2033","佳大","1.27","110","-","1.24","111/4",
"2034","允強","5.10","111","25.34","1.26","111/4",
"2038","海光","2.27","111","19.01","1.09","111/4",
"2049","上銀","2.11","111","20.58","2.65","111/4",
"2059","川湖","4.94","111","9.50","2.46","111/4",
"2062","橋椿","4.36","111","6.24","0.63","111/4",
"2069","運錩","4.98","111","17.33","0.80","111/4",
"2101","南港","0.00","110","-","3.28","111/4",
"2102","泰豐","0.00","110","-","2.54","111/4",
"2103","台橡","3.84","111","13.01","1.25","111/4",
"2104","國際中橡","0.50","111","28.43","0.57","111/4",
"2105","正新","3.77","111","24.25","1.43","111/4",
"2106","建大","3.18","111","85.00","1.48","111/4",
"2107","厚生","5.47","111","10.40","0.62","111/4",
"2108","南帝","5.15","111","16.03","1.32","111/4",
"2109","華豐","6.16","111","13.90","1.27","111/4",
"2114","鑫永銓","5.00","111","19.88","2.60","111/4",
"2115","六暉-KY","4.08","111","13.99","1.04","111/4",
"2201","裕隆","1.34","111","-","1.54","111/4",
"2204","中華","6.18","111","-","1.11","111/4",
"2206","三陽工業","3.96","111","11.58","2.02","111/4",
"2207","和泰車","0.34","111","-","8.47","111/4",
"2208","台船","0.00","110","-","2.24","111/4",
"2211","長榮鋼","8.82","111","9.12","1.09","111/4",
"2227","裕日車","4.54","110","24.81","3.11","111/4",
"2228","劍麟","4.79","111","13.99","1.52","111/4",
"2231","為升","1.49","111","39.89","6.14","111/4",
"2233","宇隆","4.48","110","11.68","2.12","111/4",
"2236","百達-KY","11.63","110","23.60","1.56","111/4",
"2239","英利-KY","0.65","111","62.05","0.78","111/4",
"2241","艾姆勒","0.00","110","-","2.32","111/4",
"2243","宏旭-KY","0.00","110","-","2.06","111/4",
"2247","汎德永業","5.58","111","14.72","1.77","111/4",
"2250","IKKA-KY","4.36","110","22.13","1.31","111/4",
"2301","光寶科","6.10","111","12.00","2.09","111/4",
"2302","麗正","3.52","111","21.42","2.04","111/4",
"2303","聯電","6.98","111","7.40","1.93","111/4",
"2305","全友","0.00","110","406.67","2.27","111/4",
"2308","台達電","3.29","111","23.77","4.16","111/4",
"2312","金寶","2.27","111","19.13","1.09","111/4",
"2313","華通","5.76","111","6.98","1.44","111/4",
"2314","台揚","0.00","110","-","4.76","111/4",
"2316","楠梓電","1.71","111","10.39","0.66","111/4",
"2317","鴻海","5.12","111","10.14","0.99","111/4",
"2321","東訊","0.00","110","77.42","3.43","111/4",
"2323","中環","1.24","110","-","0.53","111/4",
"2324","仁寶","4.66","111","15.42","0.96","111/4",
"2327","國巨","1.90","111","9.68","1.81","111/4",
"2328","廣宇","2.58","110","15.22","1.56","111/4",
"2329","華泰","4.88","110","10.41","1.55","111/4",
"2330","台積電","2.10","111","13.37","4.61","111/4",
"2331","精英","3.45","111","14.78","1.12","111/4",
"2332","友訊","1.17","111","104.44","1.27","111/4",
"2337","旺宏","5.12","111","7.26","1.24","111/4",
"2338","光罩","2.67","111","27.26","4.22","111/4",
"2340","台亞","7.69","110","47.56","2.01","111/4",
"2342","茂矽","4.31","111","13.17","2.72","111/4",
"2344","華邦電","3.72","111","8.28","1.14","111/4",
"2345","智邦","2.41","111","21.29","8.51","111/4",
"2347","聯強","5.65","111","6.57","1.43","111/4",
"2348","海悅","7.28","111","10.73","1.73","111/4",
"2349","錸德","0.00","110","-","1.09","111/4",
"2351","順德","2.42","111","25.68","3.64","111/4",
"2352","佳世達","6.09","111","7.82","1.59","111/4",
"2353","宏碁","5.18","111","17.34","1.32","111/4",
"2354","鴻準","2.87","111","18.44","0.76","111/4",
"2355","敬鵬","2.57","111","26.44","0.83","111/4",
"2356","英業達","4.59","111","19.12","1.97","111/4",
"2357","華碩","5.48","111","13.83","0.96","111/4",
"2358","廷鑫","2.63","110","1,025.00","0.72","111/4",
"2359","所羅門","4.82","111","11.67","1.09","111/4",
"2360","致茂","4.49","111","14.77","3.53","111/4",
"2362","藍天","4.97","111","21.42","0.42","111/4",
"2363","矽統","5.35","111","28.77","0.91","111/4",
"2364","倫飛","2.30","111","33.80","7.79","111/4",
"2365","昆盈","1.89","111","42.40","0.80","111/4",
"2367","燿華","0.00","110","30.89","1.20","111/4",
"2368","金像電","3.40","111","10.97","3.50","111/4",
"2369","菱生","1.99","111","27.45","0.99","111/4",
"2371","大同","0.00","110","8.23","1.51","111/4",
"2373","震旦行","5.89","111","13.64","2.38","111/4",
"2374","佳能","4.90","110","43.40","0.94","111/4",
"2375","凱美","2.00","111","13.32","0.92","111/4",
"2376","技嘉","8.86","110","13.17","2.40","111/4",
"2377","微星","4.51","111","12.43","2.56","111/4",
"2379","瑞昱","7.01","110","12.19","4.22","111/4",
"2380","虹光","0.00","110","-","1.87","111/4",
"2382","廣達","6.62","111","12.06","2.06","111/4",
"2383","台光電","4.59","111","12.14","2.79","111/4",
"2385","群光","7.78","111","9.41","1.93","111/4",
"2387","精元","7.87","111","5.94","0.95","111/4",
"2388","威盛","1.17","110","-","3.28","111/4",
"2390","云辰","7.91","110","-","0.91","111/4",
"2392","正崴","5.27","111","13.30","0.83","111/4",
"2393","億光","6.11","111","14.73","0.99","111/4",
"2395","研華","3.02","111","26.36","6.47","111/4",
"2397","友通","5.82","111","14.90","2.42","111/4",
"2399","映泰","7.48","110","229.29","1.27","111/4",
"2401","凌陽","2.38","111","68.11","1.60","111/4",
"2402","毅嘉","3.66","111","22.75","1.34","111/4",
"2404","漢唐","7.11","111","9.90","3.80","111/4",
"2405","輔信","0.00","110","78.13","1.17","111/4",
"2406","國碩","0.00","110","-","1.60","111/4",
"2408","南亞科","3.12","111","14.45","1.17","111/4",
"2409","友達","4.28","111","-","0.77","111/4",
"2412","中華電","3.82","111","26.17","2.50","111/4",
"2413","環科","1.33","111","18.12","2.34","111/4",
"2414","精技","7.31","111","11.10","1.81","111/4",
"2415","錩新","2.67","111","2,435.00","1.33","111/4",
"2417","圓剛","0.83","111","109.55","1.12","111/4",
"2419","仲琦","5.24","111","19.07","1.74","111/4",
"2420","新巨","7.92","111","9.98","1.84","111/4",
"2421","建準","4.91","111","12.21","2.56","111/4",
"2423","固緯","5.98","111","12.03","1.84","111/4",
"2424","隴華","0.00","110","-","3.70","111/4",
"2425","承啟","1.83","110","9.85","1.56","111/4",
"2426","鼎元","5.21","110","-","1.46","111/4",
"2427","三商電","2.20","111","15.29","1.20","111/4",
"2428","興勤","3.50","111","14.41","2.25","111/4",
"2429","銘旺科","0.00","110","-","3.19","111/4",
"2430","燦坤","9.52","111","8.27","1.04","111/4",
"2431","聯昌","0.88","111","126.67","0.87","111/4",
"2433","互盛電","6.81","111","13.63","1.93","111/4",
"2434","統懋","0.00","110","-","2.19","111/4",
"2436","偉詮電","2.23","111","64.94","3.02","111/4",
"2438","翔耀","0.00","110","-","2.60","111/4",
"2439","美律","5.02","111","13.41","1.59","111/4",
"2440","太空梭","0.00","110","-","1.13","111/4",
"2441","超豐","6.81","111","9.78","1.48","111/4",
"2442","新美齊","1.01","111","30.09","1.10","111/4",
"2443","昶虹","0.00","110","8.96","1.38","111/4",
"2444","兆勁","0.00","110","14.49","1.75","111/4",
"2449","京元電子","7.20","111","8.69","1.65","111/4",
"2450","神腦","6.23","111","13.84","1.44","111/4",
"2451","創見","7.63","111","12.83","1.61","111/4",
"2453","凌群","3.31","111","26.45","3.24","111/4",
"2454","聯發科","10.05","111","10.18","2.73","111/4",
"2455","全新","2.30","111","33.90","6.00","111/4",
"2457","飛宏","0.00","110","348.95","4.00","111/4",
"2458","義隆","5.84","111","13.76","3.33","111/4",
"2459","敦吉","6.67","111","10.50","1.16","111/4",
"2460","建通","1.45","110","-","1.48","111/4",
"2461","光群雷","7.89","111","12.95","1.24","111/4",
"2462","良得電","1.92","111","20.97","1.65","111/4",
"2464","盟立","4.71","111","14.52","1.73","111/4",
"2465","麗臺","5.08","110","-","4.55","111/4",
"2466","冠西電","0.54","111","53.18","3.11","111/4",
"2467","志聖","7.45","111","10.53","2.38","111/4",
"2468","華經","2.31","111","28.57","1.52","111/4",
"2471","資通","5.73","111","16.29","2.67","111/4",
"2472","立隆電","5.26","111","8.84","1.60","111/4",
"2474","可成","5.50","110","12.16","0.80","111/4",
"2476","鉅祥","4.02","111","12.57","1.87","111/4",
"2477","美隆電","3.76","111","36.10","0.83","111/4",
"2478","大毅","8.19","110","11.33","1.09","111/4",
"2480","敦陽科","6.41","111","14.12","3.32","111/4",
"2481","強茂","4.17","111","15.65","2.02","111/4",
"2482","連宇","2.28","111","23.13","4.43","111/4",
"2483","百容","3.68","111","17.66","1.14","111/4",
"2484","希華","5.87","111","7.77","1.46","111/4",
"2485","兆赫","0.00","110","-","1.02","111/4",
"2486","一詮","1.37","111","61.91","1.58","111/4",
"2488","漢平","8.13","111","7.97","1.05","111/4",
"2489","瑞軒","12.38","110","-","0.60","111/4",
"2491","吉祥全","0.84","110","-","1.23","111/4",
"2492","華新科","4.40","110","30.15","1.12","111/4",
"2493","揚博","7.60","111","10.15","2.18","111/4",
"2495","普安","2.56","111","30.00","1.55","111/4",
"2496","卓越","6.24","111","12.72","1.24","111/4",
"2497","怡利電","0.86","111","28.97","4.90","111/4",
"2498","宏達電","0.00","110","-","2.09","111/4",
"2501","國建","3.50","110","16.49","0.81","111/4",
"2504","國產","7.14","111","7.98","1.42","111/4",
"2505","國揚","5.41","110","14.45","0.74","111/4",
"2506","太設","3.25","111","5.80","0.46","111/4",
"2509","全坤建","0.00","110","-","0.81","111/4",
"2511","太子","4.29","111","12.80","0.74","111/4",
"2514","龍邦","0.00","110","19.12","0.59","111/4",
"2515","中工","5.49","111","17.87","0.65","111/4",
"2516","新建","0.00","110","-","0.81","111/4",
"2520","冠德","5.71","111","7.11","0.90","111/4",
"2524","京城","0.00","110","11.68","0.68","111/4",
"2527","宏璟","4.31","111","19.83","0.65","111/4",
"2528","皇普","2.04","111","38.81","1.80","111/4",
"2530","華建","2.16","111","35.19","1.55","111/4",
"2534","宏盛","7.48","111","5.63","0.74","111/4",
"2535","達欣工","7.32","111","9.33","1.20","111/4",
"2536","宏普","0.00","110","-","0.70","111/4",
"2537","聯上發","12.95","110","26.73","0.51","111/4",
"2538","基泰","3.80","110","29.89","0.99","111/4",
"2539","櫻花建","4.80","111","18.29","2.77","111/4",
"2540","愛山林","12.94","110","43.95","3.18","111/4",
"2542","興富發","12.00","110","18.56","1.56","111/4",
"2543","皇昌","3.20","111","9.19","0.85","111/4",
"2545","皇翔","9.99","111","7.97","1.23","111/4",
"2546","根基","6.36","111","7.88","1.97","111/4",
"2547","日勝生","2.20","110","113.63","0.73","111/4",
"2548","華固","7.98","111","8.79","1.35","111/4",
"2597","潤弘","8.03","111","11.18","3.52","111/4",
"2601","益航","0.00","110","907.00","0.71","111/4",
"2603","長榮","42.55","111","1.04","0.63","111/4",
"2605","新興","1.97","111","74.71","0.94","111/4",
"2606","裕民","5.26","111","10.94","1.47","111/4",
"2607","榮運","4.47","111","8.47","1.01","111/4",
"2608","嘉里大榮","4.29","111","14.47","1.56","111/4",
"2609","陽明","30.49","111","1.27","0.67","111/4",
"2610","華航","2.37","111","40.42","1.67","111/4",
"2611","志信","14.55","110","-","1.05","111/4",
"2612","中航","5.44","111","10.34","0.68","111/4",
"2613","中櫃","4.70","111","21.29","0.95","111/4",
"2614","東森","5.36","110","-","2.51","111/4",
"2615","萬海","7.29","111","2.07","0.85","111/4",
"2616","山隆","4.94","111","15.21","0.91","111/4",
"2617","台航","6.18","110","6.70","0.86","111/4",
"2618","長榮航","2.99","111","20.30","1.63","111/4",
"2630","亞航","1.86","111","242.50","1.63","111/4",
"2633","台灣高鐵","2.20","111","45.37","2.54","111/4",
"2634","漢翔","2.47","111","25.32","2.61","111/4",
"2636","台驊投控","12.85","111","4.26","1.24","111/4",
"2637","慧洋-KY","9.88","111","4.65","1.04","111/4",
"2642","宅配通","3.17","111","25.57","2.05","111/4",
"2645","長榮航太","4.01","111","22.28","3.23","111/4",
"2701","萬企","1.98","111","26.81","0.72","111/4",
"2702","華園","2.99","111","8.67","1.09","111/4",
"2704","國賓","1.40","111","12.00","0.97","111/4",
"2705","六福","0.00","110","-","0.66","111/4",
"2706","第一店","2.38","111","24.50","0.76","111/4",
"2707","晶華","3.26","111","39.00","8.12","111/4",
"2712","遠雄來","0.26","111","151.74","3.01","111/4",
"2722","夏都","2.50","111","34.82","2.78","111/4",
"2723","美食-KY","1.78","111","52.43","2.32","111/4",
"2727","王品","1.68","111","56.08","6.82","111/4",
"2731","雄獅","0.00","110","-","9.54","111/4",
"2739","寒舍","0.00","110","-","7.91","111/4",
"2748","雲品","1.49","111","40.75","4.02","111/4",
"2753","八方雲集","4.16","111","18.10","3.65","111/4",
"2801","彰銀","3.41","110","16.92","1.10","111/4",
"2809","京城銀","6.03","110","17.49","0.91","111/4",
"2812","台中銀","5.14","111","13.08","1.01","111/4",
"2816","旺旺保","6.58","110","-","0.71","111/4",
"2820","華票","6.00","110","19.48","0.92","111/4",
"2832","台產","3.61","110","11.18","0.76","111/4",
"2834","臺企銀","2.46","111","10.95","1.06","111/4",
"2836","高雄銀","0.00","111","16.47","0.95","111/4",
"2838","聯邦銀","3.81","111","16.94","0.98","111/4",
"2845","遠東銀","3.63","111","12.56","0.84","111/4",
"2849","安泰銀","4.97","110","27.22","0.88","111/4",
"2850","新產","4.97","111","8.06","1.07","111/4",
"2851","中再保","10.06","110","55.94","0.84","111/4",
"2852","第一保","4.62","111","8.39","0.62","111/4",
"2855","統一證","2.37","111","32.90","0.81","111/4",
"2867","三商壽","0.00","110","-","0.72","111/4",
"2880","華南金","4.94","110","17.83","1.67","111/4",
"2881","富邦金","6.13","110","17.04","1.41","111/4",
"2882","國泰金","8.21","110","18.46","1.15","111/4",
"2883","開發金","7.69","110","14.61","1.15","111/4",
"2884","玉山金","2.38","111","22.95","1.83","111/4",
"2885","元大金","4.21","111","13.11","1.10","111/4",
"2886","兆豐金","4.98","110","25.11","1.54","111/4",
"2887","台新金","6.55","110","14.74","1.08","111/4",
"2888","新光金","4.67","110","65.85","0.64","111/4",
"2889","國票金","9.27","110","33.51","1.17","111/4",
"2890","永豐金","4.82","111","11.86","1.23","111/4",
"2891","中信金","5.72","110","14.01","1.19","111/4",
"2892","第一金","4.50","110","17.08","1.57","111/4",
"2897","王道銀行","3.05","110","5.93","0.79","111/4",
"2901","欣欣","0.85","111","108.04","2.10","111/4",
"2903","遠百","4.82","111","16.64","1.02","111/4",
"2904","匯僑","3.12","111","15.11","1.37","111/4",
"2905","三商","7.14","110","-","1.32","111/4",
"2906","高林","3.42","111","28.31","1.18","111/4",
"2908","特力","6.11","111","24.36","1.51","111/4",
"2910","統領","1.67","110","54.36","2.20","111/4",
"2911","麗嬰房","0.00","110","-","1.00","111/4",
"2912","統一超","3.33","111","30.29","7.71","111/4",
"2913","農林","0.00","110","-","1.33","111/4",
"2915","潤泰全","3.48","111","5.04","0.77","111/4",
"2923","鼎固-KY","2.52","111","70.00","0.82","111/4",
"2929","淘帝-KY","0.00","110","11.56","0.53","111/4",
"2939","凱羿-KY","0.00","110","59.74","1.68","111/4",
"2945","三商家購","1.75","111","50.73","1.56","111/4",
"3002","歐格","1.22","111","204.17","1.00","111/4",
"3003","健和興","2.81","111","12.40","1.84","111/4",
"3004","豐達科","1.15","111","31.09","2.40","111/4",
"3005","神基","6.63","111","13.41","1.74","111/4",
"3006","晶豪科","1.99","111","23.60","2.14","111/4",
"3008","大立光","3.96","111","12.74","1.86","111/4",
"3010","華立","6.98","111","8.30","1.23","111/4",
